지점,지점명,일시,합계 일사량(MJ/m2)
283,경주시,2025-07,659.45
283,경주시,2025-08,639.3
283,경주시,2025-09,361.68
283,경주시,2025-10,251.49
283,경주시,2025-11,354.75
283,경주시,2025-12,283.75
284,거창,2025-04,211.44
284,거창,2025-05,578.97
284,거창,2025-06,626.17
284,거창,2025-07,702.79
284,거창,2025-08,605.46
284,거창,2025-09,405.11
284,거창,2025-10,311.42
284,거창,2025-11,346.92
284,거창,2025-12,282.98
288,밀양,2025-05,595.4
288,밀양,2025-06,607.66
288,밀양,2025-07,670.12
288,밀양,2025-08,574.94
288,밀양,2025-09,380.64
288,밀양,2025-10,326.23
288,밀양,2025-11,352.04
288,밀양,2025-12,289.86
296,북부산,2023-01,328.97
296,북부산,2023-02,496.34
296,북부산,2023-03,497.5
296,북부산,2023-04,551.66
296,북부산,2023-05,560.59
296,북부산,2023-06,602.67
296,북부산,2023-07,492.82
296,북부산,2023-08,576.3
296,북부산,2023-09,419.23
296,북부산,2023-10,461.65
296,북부산,2023-11,235.85
296,북부산,2023-12,151.1
296,북부산,2024-01,297.57
296,북부산,2024-02,230.4
296,북부산,2024-03,490.27
296,북부산,2024-04,508.06
296,북부산,2024-05,728.51
296,북부산,2024-06,581.32
296,북부산,2024-07,516.67
296,북부산,2024-08,639.9
296,북부산,2024-09,469.75
296,북부산,2024-10,347.38
296,북부산,2024-11,304.38
296,북부산,2024-12,329.29
296,북부산,2025-01,347.27
296,북부산,2025-02,417.68
296,북부산,2025-03,477.25
296,북부산,2025-04,582.41
296,북부산,2025-05,601.19
296,북부산,2025-06,614.02
296,북부산,2025-07,712.7
296,북부산,2025-08,597.64
296,북부산,2025-09,422.76
296,북부산,2025-10,331.15
296,북부산,2025-11,350.07
296,북부산,2025-12,299.91
